UserName,Date,"Star rating","Review Comment",Link
xXRambodianXx,"July 28, 2017",,"Hmmmm, defining your life by an occupation, or defining your life by your capacity to earn money 🤔.  Is this what life is about? Being the best paid slave you can be?  I choose to differ, success to me is to be the highest version of myself. To be ethically moral and fighting for justice.  I am a white man, I am gods chosen people, I am in his image.  My goal is to awaken my people, to ensure my culture is taught correctly and to keep my race alive. To ensure my people prosper in this increasingly marxist world, to unite my people and challenge those who are against us.  My blood is the blood of heroes, my blood is the blood of civilisation builders. It courses through my veins, and through the veins of my people.  We will fight for our survival!  This is my highest calling",
Stanman121,"July 28, 2017",,"So what 90% of this video teaches us is what Hollywood, the magazines and adds do. You can only be happy if you are the best, win others and be out in front or be successful.",
stillwill2215,"July 28, 2017",,"Sounds like a bunch of B.S. Blah, blah, blah, blah, blah,,,,,,",
"Fewfy Dip","July 28, 2017",,"Well after Trump as a  president I believe that nothing else is impossible... All is possible... You can become whatever you wish for😀",
Troll,"July 28, 2017",,"Was that a bose headphone pitch?  Lmfao!!!!!!!!!!",
"Willie Makit","July 28, 2017",,"High expectations, too bad it was just ""clickbait"".",
"tranlanga mingo","July 28, 2017",,"just look for the next mistake",
"Louisa Adjekwei","July 28, 2017",,"I am crying. I made a very big mistake!",
"Alia Twenty3","July 28, 2017",,YES,
"Shubham Kushwah","July 28, 2017",,"I only watched the video half. I had no more time to waste!",
"Kevin Baboolal","July 28, 2017",,"Sometimes you just feel like going through the comment section to read people fascinating stories.",
"THE MAIN MAN CAVE TMMC","July 28, 2017",,"If you only have lemons then just make coffee cos who has the time to make lemonade(?) 😏",
"Gary Barnfather","July 28, 2017",,"Im 60 this year all my life everyone has called me no good and im useless I failed in a lot of things in life these things that folk called me had a great affect on me as a person I failed in being a father and dont see my children any longer that in its self kills my soul every day when I wake up I have gran children I never see ...I live in NZ end of the year Im going to Australia buying a motorcycle and riding around the whole country",
"Dan Sam","July 28, 2017",,"Zuckerberg and musk are globalists scumbags",
"J. Hazelip","July 28, 2017",,"Bullshit platitude after bullshit platitude.",
"hon solo","July 28, 2017",,"tao says sit and do nothing for a while and everything will come to you",
"Julie CaponeHaynes","July 28, 2017",,"JESUS CHRIST CAN HELP U FIND YOUR PURPOSE, AND PEACE!",
"Leathur Rokk","July 27, 2017",,"The closed captioning is terrible.I'm reading it instead of paying attention, and i got many words wrong.",
bubanner,"July 27, 2017",,"Plus most of these celebs uc have sold their soul to satan...n dats def not my route.",
"iCreate TV","July 27, 2017",,"massive determined action creates momentum",
bubanner,"July 27, 2017",,"Wow i didnt want to b rem",
shooth100,"July 27, 2017",,"Think all you want, until you act on your thoughts you will never move. 3 seconds, 3 seconds, Have a thought, act on it within 3 seconds and continue to do this you will see change.",
"Ross JP","July 27, 2017",,"1) The idea that people make it all by themselves is one of the greatest myths.  2) The lack of balance between work and life often burns people out before they ever reach their goal.  3) Few stop to realize the ""dream"" or goals they are setting are culturally or systemically initiated, meaning someone else's idea of success or value has been unconsciously adopted. 4) There is a difference between 'purpose' and 'dreams', purpose is something that flows from within you that encompasses your skills and talents for a greater end than your own satisfaction that often is centered on serving others, while dreams come from desires created from experience and exposure that resonate with a need for accomplishment.  5) Any motivation that is centered around 'self-determination' yet negates systemic oppression of marginalized groups usually emphasizes being the exception rather than the norm while never preparing the marginalized individual to overcome the oppression.  6) In a world where some are more privileged than others, all hard work is not equal. One who is marginalized should not accept the path of the privilege and waste their energy and time making up for their marginalization, rather explore paths created by others from within their communities for success in their endeavors.",
"Lee BK","July 27, 2017",,"I don't know about anyone else, but I don't need to be ""famous"" or to save the world. After years of being a people pleaser and wondering what I should be doing to make a difference I finally worked it out for myself. I'm here to be the best, kindest person I can be, to humans and animals. To live for me but do for others where needed. Think about something. If you are constantly feeling empty or lost with no direction, you HAVE to question who is in your head telling you that you're not good enough the way you are. Whose voice do you hear? I say this because even the highest achievers question their abilities or self worth when they reach the PERCEIVED top. This video is great for driving  motivation but not everyone has to be famous or rich or have global recognition. It's ok to be a quiet achiever and know that you're just being the best ""human"" you can be and if you have children, raising them to be the same.",
kolik94,"July 27, 2017",,"Great inspiration for weight loss & college education.",
"Alexander Nelson","July 27, 2017",,"the Morgan freeman impersonation killed it",
MegaSpaceGOD,"July 27, 2017",,"IF YOU FEEL LOST . I will lead you. Only does who have experience defeat and greatness are the ones who can lead. Do NOT be mislead dreams are not the same as goals and dreams become reality only to those who are TRULY ready to sacrifice, live with discomfort and struggle. Come to me and let me show you your path. SPACEGOD has spoken.",
"Ugo Carobene","July 27, 2017",,"The definition of success, this it what changes historicaly. Success happen in the moment, by accidently being at the right time. Stop looking for it and holding on to it. It's own definition is based on new purposes and new ways. You can create it but you can never be it. It is what's hard about growing old. Catching on to it.",
cZJRE211,"July 27, 2017",,"Wow it is easy for the rich and privileged to say you can rearange your word view. Only those blessed by the millions of people who helped them be sucesful can say this nonsense. Even this Morgan guy he stands on the shoulders on many thousands of souls that gave up a lot to make him rich",
"Cory Thomas","July 27, 2017",,"If you NEED this video...this video WON'T help you. If you have what it takes, then this video is just a bunch of cliches of stuff you already know. If you dont have what it takes, it's highly unlikely this video will do Jack for you...considering all of this is nothing new.",
